epoch word_index word pe_old pe_current pe_difference weight1_old weight1_current weight1_difference weight2_old weight2_current weight2_difference final_pe_change final_weight1_change final_weight2_change
30 3 Earth’s -0.010065 -0.009831 0.000233 -0.000027 -0.000026 0.000001 0.000009 0.000004 -0.000005 + + -
30 4 features. 0.014191 0.013862 -0.000329 -0.000055 -0.000052 0.000003 0.000018 0.000008 -0.000010 - + -
30 5 Mountains -0.038450 -0.037559 0.000891 -0.000401 -0.000382 0.000019 0.000135 0.000059 -0.000075 + + -
30 6 rise -0.032131 -0.031387 0.000744 -0.000280 -0.000267 0.000013 0.000094 0.000041 -0.000053 + + -
30 7 from 0.010876 0.010624 -0.000252 -0.000032 -0.000031 0.000002 0.000011 0.000005 -0.000006 - + -
30 8 tectonic 0.012752 0.012457 -0.000295 -0.000044 -0.000042 0.000002 0.000015 0.000007 -0.000008 - + -
30 9 plates -0.017634 -0.017226 0.000409 -0.000084 -0.000080 0.000004 0.000028 0.000012 -0.000016 + + -
30 10 clashing. 0.041979 0.041007 -0.000973 -0.000478 -0.000456 0.000022 0.000161 0.000071 -0.000090 - + -
30 11 Rivers -0.025310 -0.024724 0.000586 -0.000174 -0.000166 0.000008 0.000058 0.000026 -0.000033 + + -
30 12 carve -0.000556 -0.000543 0.000013 -0.000000 -0.000000 0.000000 0.000000 0.000000 -0.000000 + + -
30 13 valleys, -0.032784 -0.032025 0.000760 -0.000292 -0.000278 0.000014 0.000098 0.000043 -0.000055 + + -
30 14 flowing -0.033845 -0.033061 0.000784 -0.000311 -0.000296 0.000015 0.000104 0.000046 -0.000058 + + -
30 15 to -0.010783 -0.010533 0.000250 -0.000032 -0.000030 0.000001 0.000011 0.000005 -0.000006 + + -
30 16 oceans. 0.004887 0.004774 -0.000113 -0.000006 -0.000006 0.000000 0.000002 0.000001 -0.000001 - + -
30 17 Climate 0.042065 0.041090 -0.000975 -0.000480 -0.000457 0.000023 0.000161 0.000071 -0.000090 - + -
30 18 varies—deserts -0.002050 -0.002002 0.000047 -0.000001 -0.000001 0.000000 0.000000 0.000000 -0.000000 + + -
30 19 bake, -0.016683 -0.016296 0.000387 -0.000075 -0.000072 0.000004 0.000025 0.000011 -0.000014 + + -
30 20 tundras -0.023961 -0.023406 0.000555 -0.000156 -0.000148 0.000007 0.000052 0.000023 -0.000029 + + -
30 21 freeze. -0.031576 -0.030844 0.000732 -0.000270 -0.000258 0.000013 0.000091 0.000040 -0.000051 + + -
30 22 Population 0.036953 0.036096 -0.000856 -0.000370 -0.000353 0.000017 0.000124 0.000055 -0.000070 - + -
30 23 clusters 0.012433 0.012145 -0.000288 -0.000042 -0.000040 0.000002 0.000014 0.000006 -0.000008 - + -
30 24 in -0.013778 -0.013458 0.000319 -0.000051 -0.000049 0.000002 0.000017 0.000008 -0.000010 + + -
30 25 cities, 0.040782 0.039837 -0.000945 -0.000451 -0.000430 0.000021 0.000152 0.000067 -0.000085 - + -
30 26 spreading -0.027943 -0.027295 0.000647 -0.000212 -0.000202 0.000010 0.000071 0.000031 -0.000040 + + -
30 27 culture. -0.041561 -0.040599 0.000963 -0.000469 -0.000447 0.000022 0.000157 0.000069 -0.000088 + + -
30 28 Resources 0.042810 0.041819 -0.000992 -0.000497 -0.000474 0.000023 0.000167 0.000074 -0.000093 - + -
30 29 like 0.015530 0.015171 -0.000360 -0.000065 -0.000062 0.000003 0.000022 0.000010 -0.000012 - + -
30 30 oil -0.007341 -0.007171 0.000170 -0.000015 -0.000014 0.000001 0.000005 0.000002 -0.000003 + + -
30 31 or 0.018021 0.017603 -0.000417 -0.000088 -0.000084 0.000004 0.000030 0.000013 -0.000017 - + -
30 32 water -0.006572 -0.006420 0.000152 -0.000012 -0.000011 0.000001 0.000004 0.000002 -0.000002 + + -
30 33 shape 0.000907 0.000886 -0.000021 -0.000000 -0.000000 0.000000 0.000000 0.000000 -0.000000 - + -
30 34 economies. -0.032295 -0.031547 0.000748 -0.000283 -0.000270 0.000013 0.000095 0.000042 -0.000053 + + -
30 35 Maps 0.022925 0.022394 -0.000531 -0.000143 -0.000136 0.000007 0.000048 0.000021 -0.000027 - + -
30 36 guide -0.033452 -0.032677 0.000775 -0.000304 -0.000289 0.000014 0.000102 0.000045 -0.000057 + + -
30 37 travel, 0.035391 0.034571 -0.000820 -0.000340 -0.000324 0.000016 0.000114 0.000050 -0.000064 - + -
30 38 showing -0.030385 -0.029681 0.000704 -0.000250 -0.000239 0.000012 0.000084 0.000037 -0.000047 + + -
30 39 borders -0.008936 -0.008729 0.000207 -0.000022 -0.000021 0.000001 0.000007 0.000003 -0.000004 + + -
30 40 and -0.023760 -0.023210 0.000550 -0.000153 -0.000146 0.000007 0.000051 0.000023 -0.000029 + + -
30 41 terrain. -0.005723 -0.005590 0.000133 -0.000009 -0.000008 0.000000 0.000003 0.000001 -0.000002 + + -
30 42 explains 0.022414 0.021894 -0.000519 -0.000136 -0.000130 0.000006 0.000046 0.000020 -0.000026 - + -
30 43 human-environment -0.019246 -0.018800 0.000446 -0.000100 -0.000096 0.000005 0.000034 0.000015 -0.000019 + + -
30 44 ties. 0.014796 0.014453 -0.000343 -0.000059 -0.000057 0.000003 0.000020 0.000009 -0.000011 - + -
30 45 end_token 0.002845 0.001716 -0.001129 -0.000002 -0.000001 0.000001 0.000001 0.000000 -0.000001 - + -
35 1 Geography -0.753474 -1.172943 -0.419468 -0.153801 -0.371107 -0.217307 0.023897 -0.081452 -0.105349 - - -
35 2 maps 0.010616 0.010370 -0.000246 -0.000031 -0.000029 0.000002 0.000005 -0.000006 -0.000011 - + -
35 3 Earth’s -0.009831 -0.009604 0.000228 -0.000026 -0.000025 0.000001 0.000004 -0.000005 -0.000010 + + -
35 4 features. 0.013862 0.013541 -0.000321 -0.000052 -0.000049 0.000003 0.000008 -0.000011 -0.000019 - + -
35 5 Mountains -0.037559 -0.036689 0.000870 -0.000382 -0.000363 0.000019 0.000059 -0.000080 -0.000139 + + -
35 6 rise -0.031387 -0.030659 0.000727 -0.000267 -0.000254 0.000013 0.000041 -0.000056 -0.000097 + + -
35 7 from 0.010624 0.010378 -0.000246 -0.000031 -0.000029 0.000002 0.000005 -0.000006 -0.000011 - + -
35 8 tectonic 0.012457 0.012168 -0.000289 -0.000042 -0.000040 0.000002 0.000007 -0.000009 -0.000015 - + -
35 9 plates -0.017226 -0.016827 0.000399 -0.000080 -0.000076 0.000004 0.000012 -0.000017 -0.000029 + + -
35 10 clashing. 0.041007 0.040057 -0.000950 -0.000456 -0.000433 0.000023 0.000071 -0.000095 -0.000166 - + -
35 11 Rivers -0.024724 -0.024151 0.000573 -0.000166 -0.000157 0.000008 0.000026 -0.000035 -0.000060 + + -
35 12 carve -0.000543 -0.000530 0.000013 -0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 + + -
35 13 valleys, -0.032025 -0.031283 0.000742 -0.000278 -0.000264 0.000014 0.000043 -0.000058 -0.000101 + + -
35 14 flowing -0.033061 -0.032295 0.000766 -0.000296 -0.000281 0.000015 0.000046 -0.000062 -0.000108 + + -
35 15 to -0.010533 -0.010289 0.000244 -0.000030 -0.000029 0.000001 0.000005 -0.000006 -0.000011 + + -
35 16 oceans. 0.004774 0.004663 -0.000111 -0.000006 -0.000006 0.000000 0.000001 -0.000001 -0.000002 - + -
35 17 Climate 0.041090 0.040138 -0.000952 -0.000457 -0.000435 0.000023 0.000071 -0.000095 -0.000166 - + -
35 18 varies—deserts -0.002002 -0.001956 0.000046 -0.000001 -0.000001 0.000000 0.000000 -0.000000 -0.000000 + + -
35 19 bake, -0.016296 -0.015919 0.000378 -0.000072 -0.000068 0.000004 0.000011 -0.000015 -0.000026 + + -
35 20 tundras -0.023406 -0.022864 0.000542 -0.000148 -0.000141 0.000007 0.000023 -0.000031 -0.000054 + + -
35 21 freeze. -0.030844 -0.030129 0.000715 -0.000258 -0.000245 0.000013 0.000040 -0.000054 -0.000094 + + -
35 22 Population 0.036096 0.035260 -0.000836 -0.000353 -0.000335 0.000018 0.000055 -0.000074 -0.000128 - + -
35 23 clusters 0.012145 0.011864 -0.000281 -0.000040 -0.000038 0.000002 0.000006 -0.000008 -0.000015 - + -
35 24 in -0.013458 -0.013147 0.000312 -0.000049 -0.000047 0.000002 0.000008 -0.000010 -0.000018 + + -
35 25 cities, 0.039837 0.038914 -0.000923 -0.000430 -0.000408 0.000021 0.000067 -0.000090 -0.000156 - + -
35 26 spreading -0.027295 -0.026663 0.000632 -0.000202 -0.000192 0.000010 0.000031 -0.000042 -0.000073 + + -
35 27 culture. -0.040599 -0.039658 0.000941 -0.000447 -0.000424 0.000022 0.000069 -0.000093 -0.000162 + + -
35 28 Resources 0.041819 0.040850 -0.000969 -0.000474 -0.000450 0.000024 0.000074 -0.000099 -0.000172 - + -
35 29 like 0.015171 0.014819 -0.000351 -0.000062 -0.000059 0.000003 0.000010 -0.000013 -0.000023 - + -
35 30 oil -0.007171 -0.007005 0.000166 -0.000014 -0.000013 0.000001 0.000002 -0.000003 -0.000005 + + -
35 31 or 0.017603 0.017195 -0.000408 -0.000084 -0.000080 0.000004 0.000013 -0.000018 -0.000031 - + -
35 32 water -0.006420 -0.006271 0.000149 -0.000011 -0.000011 0.000001 0.000002 -0.000002 -0.000004 + + -
35 33 shape 0.000886 0.000866 -0.000021 -0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 - + -
35 34 economies. -0.031547 -0.030816 0.000731 -0.000270 -0.000256 0.000013 0.000042 -0.000056 -0.000098 + + -
35 35 Maps 0.022394 0.021875 -0.000519 -0.000136 -0.000129 0.000007 0.000021 -0.000028 -0.000049 - + -
35 36 guide -0.032677 -0.031920 0.000757 -0.000289 -0.000275 0.000014 0.000045 -0.000060 -0.000105 + + -
35 37 travel, 0.034571 0.033770 -0.000801 -0.000324 -0.000308 0.000016 0.000050 -0.000068 -0.000118 - + -
35 38 showing -0.029681 -0.028993 0.000688 -0.000239 -0.000227 0.000012 0.000037 -0.000050 -0.000087 + + -
35 39 borders -0.008729 -0.008526 0.000202 -0.000021 -0.000020 0.000001 0.000003 -0.000004 -0.000008 + + -
35 40 and -0.023210 -0.022672 0.000538 -0.000146 -0.000139 0.000007 0.000023 -0.000030 -0.000053 + + -
35 41 terrain. -0.005590 -0.005460 0.000130 -0.000008 -0.000008 0.000000 0.000001 -0.000002 -0.000003 + + -
35 42 explains 0.021894 0.021387 -0.000507 -0.000130 -0.000123 0.000006 0.000020 -0.000027 -0.000047 - + -
35 43 human-environment -0.018800 -0.018365 0.000436 -0.000096 -0.000091 0.000005 0.000015 -0.000020 -0.000035 + + -
35 44 ties. 0.014453 0.014119 -0.000335 -0.000057 -0.000054 0.000003 0.000009 -0.000012 -0.000021 - + -
35 45 end_token 0.001716 0.001035 -0.000681 -0.000001 -0.000000 0.000001 0.000000 -0.000000 -0.000000 - + -
40 1 Geography -1.172943 -1.497565 -0.324622 -0.371107 -0.595639 -0.224531 -0.081452 -0.636505 -0.555052 - - -
40 2 maps 0.010370 0.010130 -0.000240 -0.000029 -0.000027 0.000002 -0.000006 -0.000029 -0.000023 - + -
40 3 Earth’s -0.009604 -0.009381 0.000222 -0.000025 -0.000023 0.000002 -0.000005 -0.000025 -0.000020 + + -
40 4 features. 0.013541 0.013228 -0.000313 -0.000049 -0.000046 0.000003 -0.000011 -0.000050 -0.000039 - + -
40 5 Mountains -0.036689 -0.035839 0.000850 -0.000363 -0.000341 0.000022 -0.000080 -0.000365 -0.000285 + + -
40 6 rise -0.030659 -0.029949 0.000710 -0.000254 -0.000238 0.000015 -0.000056 -0.000255 -0.000199 + + -
40 7 from 0.010378 0.010138 -0.000240 -0.000029 -0.000027 0.000002 -0.000006 -0.000029 -0.000023 - + -
40 8 tectonic 0.012168 0.011886 -0.000282 -0.000040 -0.000038 0.000002 -0.000009 -0.000040 -0.000031 - + -
40 9 plates -0.016827 -0.016437 0.000390 -0.000076 -0.000072 0.000005 -0.000017 -0.000077 -0.000060 + + -
40 10 clashing. 0.040057 0.039129 -0.000928 -0.000433 -0.000407 0.000026 -0.000095 -0.000435 -0.000340 - + -
40 11 Rivers -0.024151 -0.023591 0.000560 -0.000157 -0.000148 0.000010 -0.000035 -0.000158 -0.000123 + + -
40 12 carve -0.000530 -0.000518 0.000012 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 -0.000000 + + -
40 13 valleys, -0.031283 -0.030558 0.000725 -0.000264 -0.000248 0.000016 -0.000058 -0.000265 -0.000207 + + -
40 14 flowing -0.032295 -0.031546 0.000748 -0.000281 -0.000264 0.000017 -0.000062 -0.000282 -0.000221 + + -
40 15 to -0.010289 -0.010051 0.000238 -0.000029 -0.000027 0.000002 -0.000006 -0.000029 -0.000022 + + -
40 16 oceans. 0.004663 0.004555 -0.000108 -0.000006 -0.000006 0.000000 -0.000001 -0.000006 -0.000005 - + -
40 17 Climate 0.040138 0.039209 -0.000930 -0.000435 -0.000408 0.000026 -0.000095 -0.000436 -0.000341 - + -
40 18 varies—deserts -0.001956 -0.001911 0.000045 -0.000001 -0.000001 0.000000 -0.000000 -0.000001 -0.000001 + + -
40 19 bake, -0.015919 -0.015550 0.000369 -0.000068 -0.000064 0.000004 -0.000015 -0.000069 -0.000054 + + -
40 20 tundras -0.022864 -0.022335 0.000529 -0.000141 -0.000132 0.000009 -0.000031 -0.000142 -0.000111 + + -
40 21 freeze. -0.030129 -0.029432 0.000698 -0.000245 -0.000230 0.000015 -0.000054 -0.000246 -0.000192 + + -
40 22 Population 0.035260 0.034443 -0.000817 -0.000335 -0.000315 0.000020 -0.000074 -0.000337 -0.000263 - + -
40 23 clusters 0.011864 0.011589 -0.000275 -0.000038 -0.000036 0.000002 -0.000008 -0.000038 -0.000030 - + -
40 24 in -0.013147 -0.012842 0.000304 -0.000047 -0.000044 0.000003 -0.000010 -0.000047 -0.000037 + + -
40 25 cities, 0.038914 0.038013 -0.000901 -0.000408 -0.000384 0.000025 -0.000090 -0.000410 -0.000320 - + -
40 26 spreading -0.026663 -0.026045 0.000618 -0.000192 -0.000180 0.000012 -0.000042 -0.000193 -0.000150 + + -
40 27 culture. -0.039658 -0.038739 0.000919 -0.000424 -0.000399 0.000026 -0.000093 -0.000426 -0.000333 + + -
40 28 Resources 0.040850 0.039903 -0.000946 -0.000450 -0.000423 0.000027 -0.000099 -0.000452 -0.000353 - + -
40 29 like 0.014819 0.014476 -0.000343 -0.000059 -0.000056 0.000004 -0.000013 -0.000059 -0.000046 - + -
40 30 oil -0.007005 -0.006842 0.000162 -0.000013 -0.000012 0.000001 -0.000003 -0.000013 -0.000010 + + -
40 31 or 0.017195 0.016797 -0.000398 -0.000080 -0.000075 0.000005 -0.000018 -0.000080 -0.000063 - + -
40 32 water -0.006271 -0.006126 0.000145 -0.000011 -0.000010 0.000001 -0.000002 -0.000011 -0.000008 + + -
40 33 shape 0.000866 0.000846 -0.000020 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 -0.000000 - + -
40 34 economies. -0.030816 -0.030102 0.000714 -0.000256 -0.000241 0.000015 -0.000056 -0.000257 -0.000201 + + -
40 35 Maps 0.021875 0.021368 -0.000507 -0.000129 -0.000121 0.000008 -0.000028 -0.000130 -0.000101 - + -
40 36 guide -0.031920 -0.031181 0.000739 -0.000275 -0.000258 0.000017 -0.000060 -0.000276 -0.000216 + + -
40 37 travel, 0.033770 0.032988 -0.000782 -0.000308 -0.000289 0.000019 -0.000068 -0.000309 -0.000241 - + -
40 38 showing -0.028993 -0.028321 0.000672 -0.000227 -0.000213 0.000014 -0.000050 -0.000228 -0.000178 + + -
40 39 borders -0.008526 -0.008329 0.000197 -0.000020 -0.000018 0.000001 -0.000004 -0.000020 -0.000015 + + -
40 40 and -0.022672 -0.022147 0.000525 -0.000139 -0.000130 0.000008 -0.000030 -0.000139 -0.000109 + + -
40 41 terrain. -0.005460 -0.005334 0.000127 -0.000008 -0.000008 0.000000 -0.000002 -0.000008 -0.000006 + + -
40 42 explains 0.021387 0.020892 -0.000495 -0.000123 -0.000116 0.000007 -0.000027 -0.000124 -0.000097 - + -
40 43 human-environment -0.018365 -0.017939 0.000426 -0.000091 -0.000085 0.000006 -0.000020 -0.000091 -0.000071 + + -
40 44 ties. 0.014119 0.013792 -0.000327 -0.000054 -0.000051 0.000003 -0.000012 -0.000054 -0.000042 - + -
40 45 end_token 0.001035 0.000624 -0.000411 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 -0.000000 - + -
45 1 Geography -1.497565 -1.696436 -0.198871 -0.595639 -0.725521 -0.129882 -0.636505 -2.145332 -1.508827 - - -
45 2 maps 0.010130 0.009895 -0.000235 -0.000027 -0.000025 0.000003 -0.000029 -0.000073 -0.000044 - + -
45 3 Earth’s -0.009381 -0.009164 0.000217 -0.000023 -0.000021 0.000002 -0.000025 -0.000063 -0.000038 + + -
45 4 features. 0.013228 0.012922 -0.000306 -0.000046 -0.000042 0.000004 -0.000050 -0.000124 -0.000075 - + -
45 5 Mountains -0.035839 -0.035009 0.000830 -0.000341 -0.000309 0.000032 -0.000365 -0.000914 -0.000549 + + -
45 6 rise -0.029949 -0.029255 0.000694 -0.000238 -0.000216 0.000022 -0.000255 -0.000638 -0.000383 + + -
45 7 from 0.010138 0.009903 -0.000235 -0.000027 -0.000025 0.000003 -0.000029 -0.000073 -0.000044 - + -
45 8 tectonic 0.011886 0.011611 -0.000275 -0.000038 -0.000034 0.000004 -0.000040 -0.000101 -0.000060 - + -
45 9 plates -0.016437 -0.016056 0.000381 -0.000072 -0.000065 0.000007 -0.000077 -0.000192 -0.000116 + + -
45 10 clashing. 0.039129 0.038222 -0.000907 -0.000407 -0.000368 0.000038 -0.000435 -0.001089 -0.000655 - + -
45 11 Rivers -0.023591 -0.023044 0.000547 -0.000148 -0.000134 0.000014 -0.000158 -0.000396 -0.000238 + + -
45 12 carve -0.000518 -0.000506 0.000012 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 -0.000000 + + -
45 13 valleys, -0.030558 -0.029851 0.000708 -0.000248 -0.000225 0.000023 -0.000265 -0.000664 -0.000399 + + -
45 14 flowing -0.031546 -0.030815 0.000731 -0.000264 -0.000239 0.000025 -0.000282 -0.000708 -0.000425 + + -
45 15 to -0.010051 -0.009818 0.000233 -0.000027 -0.000024 0.000003 -0.000029 -0.000072 -0.000043 + + -
45 16 oceans. 0.004555 0.004450 -0.000105 -0.000006 -0.000005 0.000001 -0.000006 -0.000015 -0.000009 - + -
45 17 Climate 0.039209 0.038300 -0.000908 -0.000408 -0.000370 0.000038 -0.000436 -0.001094 -0.000657 - + -
45 18 varies—deserts -0.001911 -0.001866 0.000044 -0.000001 -0.000001 0.000000 -0.000001 -0.000003 -0.000002 + + -
45 19 bake, -0.015550 -0.015190 0.000360 -0.000064 -0.000058 0.000006 -0.000069 -0.000172 -0.000103 + + -
45 20 tundras -0.022335 -0.021818 0.000517 -0.000132 -0.000120 0.000012 -0.000142 -0.000355 -0.000213 + + -
45 21 freeze. -0.029432 -0.028751 0.000681 -0.000230 -0.000208 0.000022 -0.000246 -0.000616 -0.000370 + + -
45 22 Population 0.034443 0.033645 -0.000798 -0.000315 -0.000285 0.000030 -0.000337 -0.000844 -0.000507 - + -
45 23 clusters 0.011589 0.011320 -0.000268 -0.000036 -0.000032 0.000003 -0.000038 -0.000096 -0.000057 - + -
45 24 in -0.012842 -0.012545 0.000297 -0.000044 -0.000040 0.000004 -0.000047 -0.000117 -0.000071 + + -
45 25 cities, 0.038013 0.037134 -0.000880 -0.000384 -0.000348 0.000036 -0.000410 -0.001028 -0.000618 - + -
45 26 spreading -0.026045 -0.025442 0.000603 -0.000180 -0.000163 0.000017 -0.000193 -0.000483 -0.000290 + + -
45 27 culture. -0.038739 -0.037841 0.000898 -0.000399 -0.000361 0.000038 -0.000426 -0.001067 -0.000642 + + -
45 28 Resources 0.039903 0.038979 -0.000924 -0.000423 -0.000383 0.000040 -0.000452 -0.001133 -0.000681 - + -
45 29 like 0.014476 0.014141 -0.000335 -0.000056 -0.000050 0.000005 -0.000059 -0.000149 -0.000090 - + -
45 30 oil -0.006842 -0.006684 0.000158 -0.000012 -0.000011 0.000001 -0.000013 -0.000033 -0.000020 + + -
45 31 or 0.016797 0.016409 -0.000388 -0.000075 -0.000068 0.000007 -0.000080 -0.000201 -0.000121 - + -
45 32 water -0.006126 -0.005984 0.000142 -0.000010 -0.000009 0.000001 -0.000011 -0.000027 -0.000016 + + -
45 33 shape 0.000846 0.000826 -0.000020 -0.000000 -0.000000 0.000000 -0.000000 -0.000001 -0.000000 - + -
45 34 economies. -0.030102 -0.029406 0.000697 -0.000241 -0.000218 0.000023 -0.000257 -0.000645 -0.000387 + + -
45 35 Maps 0.021368 0.020873 -0.000495 -0.000121 -0.000110 0.000011 -0.000130 -0.000325 -0.000195 - + -
45 36 guide -0.031181 -0.030459 0.000722 -0.000258 -0.000234 0.000024 -0.000276 -0.000692 -0.000416 + + -
45 37 travel, 0.032988 0.032225 -0.000763 -0.000289 -0.000262 0.000027 -0.000309 -0.000774 -0.000465 - + -
45 38 showing -0.028321 -0.027665 0.000656 -0.000213 -0.000193 0.000020 -0.000228 -0.000571 -0.000343 + + -
45 39 borders -0.008329 -0.008136 0.000193 -0.000018 -0.000017 0.000002 -0.000020 -0.000049 -0.000030 + + -
45 40 and -0.022147 -0.021634 0.000513 -0.000130 -0.000118 0.000012 -0.000139 -0.000349 -0.000210 + + -
45 41 terrain. -0.005334 -0.005210 0.000124 -0.000008 -0.000007 0.000001 -0.000008 -0.000020 -0.000012 + + -
45 42 explains 0.020892 0.020409 -0.000483 -0.000116 -0.000105 0.000011 -0.000124 -0.000311 -0.000187 - + -
45 43 human-environment -0.017939 -0.017523 0.000416 -0.000085 -0.000077 0.000008 -0.000091 -0.000229 -0.000138 + + -
45 44 ties. 0.013792 0.013472 -0.000319 -0.000051 -0.000046 0.000005 -0.000054 -0.000135 -0.000081 - + -
45 45 end_token 0.000624 0.000377 -0.000248 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 0.000000 - + +
50 1 Geography -1.696436 -1.816269 -0.119833 -0.725521 -0.725912 -0.000392 -2.145332 -3.548435 -1.403103 - - -
50 2 maps 0.009895 0.009666 -0.000229 -0.000025 -0.000021 0.000004 -0.000073 -0.000101 -0.000028 - + -
50 3 Earth’s -0.009164 -0.008952 0.000212 -0.000021 -0.000018 0.000004 -0.000063 -0.000086 -0.000024 + + -
50 4 features. 0.012922 0.012623 -0.000299 -0.000042 -0.000035 0.000007 -0.000124 -0.000171 -0.000047 - + -
50 5 Mountains -0.035009 -0.034199 0.000810 -0.000309 -0.000257 0.000052 -0.000914 -0.001258 -0.000344 + + -
50 6 rise -0.029255 -0.028576 0.000679 -0.000216 -0.000180 0.000036 -0.000638 -0.000878 -0.000240 + + -
50 7 from 0.009903 0.009674 -0.000229 -0.000025 -0.000021 0.000004 -0.000073 -0.000101 -0.000028 - + -
50 8 tectonic 0.011611 0.011343 -0.000268 -0.000034 -0.000028 0.000006 -0.000101 -0.000138 -0.000038 - + -
50 9 plates -0.016056 -0.015685 0.000372 -0.000065 -0.000054 0.000011 -0.000192 -0.000265 -0.000072 + + -
50 10 clashing. 0.038222 0.037336 -0.000886 -0.000368 -0.000307 0.000062 -0.001089 -0.001499 -0.000410 - + -
50 11 Rivers -0.023044 -0.022510 0.000535 -0.000134 -0.000111 0.000022 -0.000396 -0.000545 -0.000149 + + -
50 12 carve -0.000506 -0.000494 0.000012 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 -0.000000 + + -
50 13 valleys, -0.029851 -0.029160 0.000691 -0.000225 -0.000187 0.000038 -0.000664 -0.000915 -0.000250 + + -
50 14 flowing -0.030815 -0.030101 0.000714 -0.000239 -0.000199 0.000040 -0.000708 -0.000975 -0.000267 + + -
50 15 to -0.009818 -0.009592 0.000227 -0.000024 -0.000020 0.000004 -0.000072 -0.000099 -0.000027 + + -
50 16 oceans. 0.004450 0.004347 -0.000103 -0.000005 -0.000004 0.000001 -0.000015 -0.000020 -0.000006 - + -
50 17 Climate 0.038300 0.037413 -0.000887 -0.000370 -0.000308 0.000062 -0.001094 -0.001506 -0.000412 - + -
50 18 varies—deserts -0.001866 -0.001823 0.000043 -0.000001 -0.000001 0.000000 -0.000003 -0.000004 -0.000001 + + -
50 19 bake, -0.015190 -0.014839 0.000351 -0.000058 -0.000048 0.000010 -0.000172 -0.000237 -0.000065 + + -
50 20 tundras -0.021818 -0.021313 0.000505 -0.000120 -0.000100 0.000020 -0.000355 -0.000489 -0.000134 + + -
50 21 freeze. -0.028751 -0.028086 0.000664 -0.000208 -0.000174 0.000035 -0.000616 -0.000849 -0.000232 + + -
50 22 Population 0.033645 0.032866 -0.000780 -0.000285 -0.000238 0.000048 -0.000844 -0.001162 -0.000318 - + -
50 23 clusters 0.011320 0.011058 -0.000262 -0.000032 -0.000027 0.000005 -0.000096 -0.000132 -0.000036 - + -
50 24 in -0.012545 -0.012255 0.000290 -0.000040 -0.000033 0.000007 -0.000117 -0.000162 -0.000044 + + -
50 25 cities, 0.037134 0.036276 -0.000858 -0.000348 -0.000290 0.000058 -0.001028 -0.001416 -0.000388 - + -
50 26 spreading -0.025442 -0.024852 0.000589 -0.000163 -0.000136 0.000027 -0.000483 -0.000664 -0.000182 + + -
50 27 culture. -0.037841 -0.036964 0.000877 -0.000361 -0.000301 0.000060 -0.001067 -0.001470 -0.000402 + + -
50 28 Resources 0.038979 0.038077 -0.000902 -0.000383 -0.000319 0.000064 -0.001133 -0.001560 -0.000427 - + -
50 29 like 0.014141 0.013813 -0.000327 -0.000050 -0.000042 0.000008 -0.000149 -0.000205 -0.000056 - + -
50 30 oil -0.006684 -0.006529 0.000155 -0.000011 -0.000009 0.000002 -0.000033 -0.000046 -0.000013 + + -
50 31 or 0.016409 0.016031 -0.000379 -0.000068 -0.000057 0.000011 -0.000201 -0.000276 -0.000076 - + -
50 32 water -0.005984 -0.005845 0.000139 -0.000009 -0.000008 0.000002 -0.000027 -0.000037 -0.000010 + + -
50 33 shape 0.000826 0.000807 -0.000019 -0.000000 -0.000000 0.000000 -0.000001 -0.000001 -0.000000 - + -
50 34 economies. -0.029406 -0.028726 0.000680 -0.000218 -0.000182 0.000036 -0.000645 -0.000888 -0.000243 + + -
50 35 Maps 0.020873 0.020391 -0.000483 -0.000110 -0.000091 0.000018 -0.000325 -0.000447 -0.000122 - + -
50 36 guide -0.030459 -0.029754 0.000705 -0.000234 -0.000195 0.000039 -0.000692 -0.000952 -0.000261 + + -
50 37 travel, 0.032225 0.031480 -0.000744 -0.000262 -0.000218 0.000044 -0.000774 -0.001066 -0.000292 - + -
50 38 showing -0.027665 -0.027024 0.000641 -0.000193 -0.000161 0.000032 -0.000571 -0.000786 -0.000215 + + -
50 39 borders -0.008136 -0.007948 0.000188 -0.000017 -0.000014 0.000003 -0.000049 -0.000068 -0.000019 + + -
50 40 and -0.021634 -0.021133 0.000501 -0.000118 -0.000098 0.000020 -0.000349 -0.000480 -0.000132 + + -
50 41 terrain. -0.005210 -0.005090 0.000121 -0.000007 -0.000006 0.000001 -0.000020 -0.000028 -0.000008 + + -
50 42 explains 0.020409 0.019937 -0.000472 -0.000105 -0.000087 0.000018 -0.000311 -0.000428 -0.000117 - + -
50 43 human-environment -0.017523 -0.017116 0.000407 -0.000077 -0.000064 0.000013 -0.000229 -0.000315 -0.000086 + + -
50 44 ties. 0.013472 0.013160 -0.000312 -0.000046 -0.000038 0.000008 -0.000135 -0.000186 -0.000051 - + -
50 45 end_token 0.000377 0.000227 -0.000149 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 0.000000 - + +
