epoch word_index word pe_old pe_current pe_difference weight1_old weight1_current weight1_difference weight2_old weight2_current weight2_difference final_pe_change final_weight1_change final_weight2_change
15 38 heroes -0.012343 -0.011716 0.000627 0.000226 0.000203 -0.000022 -0.000629 -0.001753 -0.001124 + - -
15 39 to 0.006046 0.005739 -0.000307 0.000054 0.000049 -0.000005 -0.000151 -0.000421 -0.000270 - - -
15 40 villains, 0.035059 0.033277 -0.001782 0.001820 0.001639 -0.000181 -0.005072 -0.014140 -0.009068 - - -
15 41 driving 0.019809 0.018802 -0.001007 0.000581 0.000523 -0.000058 -0.001619 -0.004514 -0.002895 - - -
15 42 plots. -0.042194 -0.040050 0.002144 0.002636 0.002374 -0.000262 -0.007347 -0.020482 -0.013135 + - -
15 43 Books -0.004070 -0.003863 0.000207 0.000025 0.000022 -0.000002 -0.000068 -0.000191 -0.000122 + - -
15 44 shape -0.040534 -0.038474 0.002060 0.002432 0.002191 -0.000242 -0.006780 -0.018901 -0.012121 + - -
15 45 culture, -0.035067 -0.033285 0.001782 0.001820 0.001640 -0.000181 -0.005075 -0.014147 -0.009072 + - -
15 46 inspiring 0.027782 0.026370 -0.001412 0.001143 0.001029 -0.000114 -0.003185 -0.008880 -0.005694 - - -
15 47 films -0.008560 -0.008125 0.000435 0.000108 0.000098 -0.000011 -0.000302 -0.000843 -0.000541 + - -
15 48 debates. -0.017517 -0.016627 0.000890 0.000454 0.000409 -0.000045 -0.001266 -0.003530 -0.002264 + - -
15 49 Reading -0.005373 -0.005100 0.000273 0.000043 0.000038 -0.000004 -0.000119 -0.000332 -0.000213 + - -
15 50 builds -0.010721 -0.010176 0.000545 0.000170 0.000153 -0.000017 -0.000474 -0.001322 -0.000848 + - -
15 51 empathy -0.029852 -0.028335 0.001517 0.001319 0.001188 -0.000131 -0.003677 -0.010252 -0.006574 + - -
15 52 imagination. 0.026548 0.025199 -0.001349 0.001043 0.000940 -0.000104 -0.002908 -0.008108 -0.005200 - - -
15 53 end_token -0.016501 -0.009673 0.006829 0.000403 0.000138 -0.000265 -0.001124 -0.001195 -0.000071 + - -
20 1 Literature -0.037581 -0.035677 0.001904 0.002090 0.001884 -0.000206 -0.018034 -0.027791 -0.009757 + - -
20 2 tells -0.030461 -0.028918 0.001543 0.001373 0.001238 -0.000135 -0.011848 -0.018259 -0.006410 + - -
20 3 stories -0.014574 -0.013835 0.000738 0.000314 0.000283 -0.000031 -0.002712 -0.004179 -0.001467 + - -
20 4 through -0.027961 -0.026544 0.001417 0.001157 0.001043 -0.000114 -0.009983 -0.015384 -0.005401 + - -
20 5 words. 0.009939 0.009435 -0.000504 0.000146 0.000132 -0.000014 -0.001261 -0.001944 -0.000682 - - -
20 6 Shakespeare 0.001529 0.001452 -0.000077 0.000003 0.000003 -0.000000 -0.000030 -0.000046 -0.000016 - - -
20 7 wrote -0.036613 -0.034758 0.001855 0.001984 0.001788 -0.000196 -0.017117 -0.026378 -0.009261 + - -
20 8 plays -0.001550 -0.001472 0.000079 0.000004 0.000003 -0.000000 -0.000031 -0.000047 -0.000017 + - -
20 9 like -0.084210 -0.129452 -0.045241 0.010494 0.024805 0.014311 -0.090550 -0.365885 -0.275335 - + -
20 10 Hamlet, 0.041100 0.039018 -0.002082 0.002500 0.002253 -0.000246 -0.021570 -0.033239 -0.011670 - - -
20 11 exploring 0.004601 0.004368 -0.000233 0.000031 0.000028 -0.000003 -0.000270 -0.000417 -0.000146 - - -
20 12 tragedy 0.002778 0.002638 -0.000141 0.000011 0.000010 -0.000001 -0.000099 -0.000152 -0.000053 - - -
20 13 and 1.950532 2.780389 0.829858 5.630242 11.442922 5.812680 -48.580635 -168.787643 -120.207008 + + -
20 14 human -0.038818 -0.036851 0.001967 0.002230 0.002010 -0.000220 -0.019241 -0.029650 -0.010410 + - -
20 15 nature. 0.003021 0.002868 -0.000153 0.000014 0.000012 -0.000001 -0.000117 -0.000180 -0.000063 - - -
20 16 Novels, 0.024900 0.023638 -0.001262 0.000918 0.000827 -0.000090 -0.007917 -0.012200 -0.004283 - - -
20 17 Dickens’ 0.037267 0.035379 -0.001888 0.002055 0.001853 -0.000203 -0.017734 -0.027329 -0.009595 - - -
20 18 tales, -0.034751 -0.032990 0.001761 0.001787 0.001611 -0.000176 -0.015420 -0.023762 -0.008343 + - -
20 19 paint 0.016267 0.015443 -0.000824 0.000392 0.000353 -0.000039 -0.003379 -0.005207 -0.001828 - - -
20 20 society’s 0.041220 0.039132 -0.002088 0.002514 0.002267 -0.000248 -0.021695 -0.033434 -0.011738 - - -
20 21 struggles. -0.000285 -0.000270 0.000014 0.000000 0.000000 -0.000000 -0.000001 -0.000002 -0.000001 + - -
20 22 Poetry -0.005156 -0.004894 0.000261 0.000039 0.000035 -0.000004 -0.000339 -0.000523 -0.000184 + - -
20 23 uses -0.012091 -0.011479 0.000613 0.000216 0.000195 -0.000021 -0.001867 -0.002877 -0.001010 + - -
20 24 rhythm—think -0.007454 -0.007076 0.000378 0.000082 0.000074 -0.000008 -0.000709 -0.001093 -0.000384 + - -
20 25 Frost’s 0.020200 0.019177 -0.001023 0.000604 0.000544 -0.000060 -0.005210 -0.008030 -0.002819 - - -
20 26 “roads -0.018237 -0.017313 0.000924 0.000492 0.000444 -0.000049 -0.004247 -0.006544 -0.002298 + - -
20 27 diverged.” -0.021641 -0.020545 0.001096 0.000693 0.000625 -0.000068 -0.005980 -0.009216 -0.003235 + - -
20 28 Themes -0.002525 -0.002397 0.000128 0.000009 0.000009 -0.000001 -0.000081 -0.000125 -0.000044 + - -
20 29 of -0.030683 -0.029128 0.001555 0.001393 0.001256 -0.000137 -0.012021 -0.018525 -0.006504 + - -
20 30 love, 0.016472 0.015638 -0.000835 0.000402 0.000362 -0.000040 -0.003465 -0.005339 -0.001875 - - -
20 31 death, -0.035923 -0.034103 0.001820 0.001910 0.001721 -0.000188 -0.016478 -0.025393 -0.008915 + - -
20 32 identity 0.001885 0.001789 -0.000095 0.000005 0.000005 -0.000001 -0.000045 -0.000070 -0.000025 - - -
20 33 recur. 0.024155 0.022931 -0.001224 0.000863 0.000778 -0.000085 -0.007450 -0.011481 -0.004031 - - -
20 34 Authors 0.022345 0.021213 -0.001132 0.000739 0.000666 -0.000073 -0.006375 -0.009825 -0.003449 - - -
20 35 craft 0.039686 0.037675 -0.002011 0.002331 0.002101 -0.000230 -0.020111 -0.030991 -0.010880 - - -
20 36 characters, 0.010357 0.009833 -0.000525 0.000159 0.000143 -0.000016 -0.001370 -0.002111 -0.000741 - - -
20 37 from 0.038665 0.036706 -0.001959 0.002212 0.001994 -0.000218 -0.019089 -0.029417 -0.010328 - - -
20 38 heroes -0.011716 -0.011122 0.000594 0.000203 0.000183 -0.000020 -0.001753 -0.002701 -0.000948 + - -
20 39 to 0.005739 0.005448 -0.000291 0.000049 0.000044 -0.000005 -0.000421 -0.000648 -0.000228 - - -
20 40 villains, 0.033277 0.031591 -0.001686 0.001639 0.001477 -0.000161 -0.014140 -0.021791 -0.007650 - - -
20 41 driving 0.018802 0.017849 -0.000953 0.000523 0.000472 -0.000052 -0.004514 -0.006956 -0.002442 - - -
20 42 plots. -0.040050 -0.038021 0.002029 0.002374 0.002140 -0.000234 -0.020482 -0.031563 -0.011081 + - -
20 43 Books -0.003863 -0.003668 0.000196 0.000022 0.000020 -0.000002 -0.000191 -0.000294 -0.000103 + - -
20 44 shape -0.038474 -0.036524 0.001949 0.002191 0.001975 -0.000216 -0.018901 -0.029127 -0.010226 + - -
20 45 culture, -0.033285 -0.031599 0.001686 0.001640 0.001478 -0.000162 -0.014147 -0.021801 -0.007654 + - -
20 46 inspiring 0.026370 0.025034 -0.001336 0.001029 0.000928 -0.000101 -0.008880 -0.013684 -0.004804 - - -
20 47 films -0.008125 -0.007713 0.000412 0.000098 0.000088 -0.000010 -0.000843 -0.001299 -0.000456 + - -
20 48 debates. -0.016627 -0.015784 0.000842 0.000409 0.000369 -0.000040 -0.003530 -0.005440 -0.001910 + - -
20 49 Reading -0.005100 -0.004842 0.000258 0.000038 0.000035 -0.000004 -0.000332 -0.000512 -0.000180 + - -
20 50 builds -0.010176 -0.009661 0.000516 0.000153 0.000138 -0.000015 -0.001322 -0.002038 -0.000715 + - -
20 51 empathy -0.028335 -0.026899 0.001436 0.001188 0.001071 -0.000117 -0.010252 -0.015798 -0.005546 + - -
20 52 imagination. 0.025199 0.023922 -0.001277 0.000940 0.000847 -0.000093 -0.008108 -0.012495 -0.004387 - - -
20 53 end_token -0.009673 -0.005671 0.004002 0.000138 0.000048 -0.000091 -0.001195 -0.000702 0.000493 + - +
25 1 Literature -0.035677 -0.033926 0.001751 0.001884 0.001710 -0.000174 -0.027791 -0.033490 -0.005699 + - -
25 2 tells -0.028918 -0.027499 0.001419 0.001238 0.001124 -0.000114 -0.018259 -0.022003 -0.003744 + - -
25 3 stories -0.013835 -0.013156 0.000679 0.000283 0.000257 -0.000026 -0.004179 -0.005036 -0.000857 + - -
25 4 through -0.026544 -0.025242 0.001303 0.001043 0.000947 -0.000096 -0.015384 -0.018539 -0.003155 + - -
25 5 words. 0.009435 0.008972 -0.000463 0.000132 0.000120 -0.000012 -0.001944 -0.002342 -0.000399 - - -
25 6 Shakespeare 0.001452 0.001380 -0.000071 0.000003 0.000003 -0.000000 -0.000046 -0.000055 -0.000009 - - -
25 7 wrote -0.034758 -0.033052 0.001706 0.001788 0.001623 -0.000165 -0.026378 -0.031786 -0.005409 + - -
25 8 plays -0.001472 -0.001400 0.000072 0.000003 0.000003 -0.000000 -0.000047 -0.000057 -0.000010 + - -
25 9 like -0.129452 -0.199350 -0.069899 0.024805 0.059048 0.034243 -0.365885 -1.156331 -0.790446 - + -
25 10 Hamlet, 0.039018 0.037103 -0.001915 0.002253 0.002045 -0.000208 -0.033239 -0.040055 -0.006816 - - -
25 11 exploring 0.004368 0.004154 -0.000214 0.000028 0.000026 -0.000003 -0.000417 -0.000502 -0.000085 - - -
25 12 tragedy 0.002638 0.002508 -0.000129 0.000010 0.000009 -0.000001 -0.000152 -0.000183 -0.000031 - - -
